date,city,cargo on y/n,cargo off y/n,packages on #,packages off #,goods-on name,goods-off name,
1883-06-21,Baghdad,1,0,,,"cargo, processed bales of wool",,wool of Lynch and others
1883-06-22,Kut,0,1,,74,,74,
1883-06-23,Sheikh Saad,0,1,,17,,17,
1883-06-23,Ali Gharbi,0,1,,30,,30,
1883-06-23,Amara,1,1,,110,coal,110,
1883-06-24,Qurna,0,1,,24,,24,
1883-06-26,Qurna,0,1,,,,"20 bags provisions for gunboat ""Akka""",
1883-06-27,Amara,1,0,,,"130 bales wool, ghee, 8 tons coal",,
1883-06-27,Ali Gharbi,1,0,,,"248 bales wool, lots ghee",,
1883-06-28,Kut,1,0,,,"skins and dubbes of ghee, 453 bales wool",,
1883-06-30,Baghdad,0,1,,,,mails,
1883-07-06,Baghdad,1,0,,,coal only,,
1883-07-06,Baghdad - Residency,1,0,,,mails,,
1883-07-06,Baghdadieh,0,0,,,,,put something in Engine
1883-07-07,Kut,1,0,,,5 tons coal,,
1883-07-08,Basra,1,0,,,coal,,
1883-07-09,Basra,1,0,,,1130 packages,,"through from ""Punjab"""
1883-07-11,Gardyeh,1,0,,,1 sheep,,"""for us"" (him? The crew?)"
1883-07-12,Gherara,0,1,,,,letters to Lynch and Co,
1883-07-22,Baghdad,1,0,,,1143 packages,,through cargo - taking it back
1883-07-24,Basra,0,1,,,,mail,
1883-07-25,Basra,1,1,,,Indian mails,through cargo,
1883-07-25,Maghil,1,0,,,60 tons coal,,
1883-07-27,Muhammad Abul Hasan,1,0,,,some sheep,,
1883-07-28,Baghdad - Residency,0,1,,,,mails,
1883-08-06,Kut,1,1,,,provisions for crew,letter to kaymakam,
1883-08-08,Basra,1,0,,,barge w 250 tons coal,,Michael's belem attached to back of ship; but capsized
1883-08-08,Maghil,0,1,,,,coal barge,
1883-08-09,Amara,1,0,,,6 tons coal,,
1883-08-12,Baghdad,0,1,,,,mails,
1883-08-13,Baghdad,0,1,,,,yes,
1883-08-16,Baghdad,1,0,,,"600 bags wheat; wool, other cargo",,wheat of Barookh Goorji for London
1883-08-18,Kut,0,1,,45,,45,
1883-08-19,Ali Gharbi,0,1,,,,some,
1883-08-19,Amara,1,1,,44,coal,44,
1883-08-22,Kalat Salih,1,0,,,letters of Haji Efendi,,
1883-08-22,Amara,1,0,,,coal,,
1883-08-23,Kut,1,0,,,3.5 tons coal,,
1883-08-30,Baghdad,0,0,,,,,80 bills of lading
1883-09-02,Kut,1,1,9,87,9,87,after disagreement over landing day before
1883-09-02,Sheikh Saad,0,1,,16,,16,
1883-09-02,Ali Gharbi,0,1,,44,,44,
1883-09-02,Amara,0,1,,91,,91,
1883-09-03,[unspecified],0,1,,11,,11,
1883-09-03,Basra,1,1,,,coal,yes,
1883-09-04,Basra,1,0,,,through cargo,,
1883-09-05,Kalat Salih,0,1,,11,,11,
1883-09-05,Amara,1,0,,,"5 tons coal, some cargo",,
1883-09-06,Ali Gharbi,0,1,,9,,9,
1883-09-06,Sheikh Saad,0,1,,,,specie,
1883-09-06,Kut,1,0,,,"5 tons coal, some cargo",,
1883-09-14,Baghdad,0,0,,,,,"86 bills of lading - cargo for Bombay, Bushire, London"
1883-09-15,Baghdad,1,0,,,400 skins dates,,dates for London; 82 bills of lading
1883-09-17,Kut,0,1,,52,,52,
1883-09-18,Sheikh Saad,0,1,,7,,7,
1883-09-18,Ali Gharbi,0,1,,44,,44,
1883-09-18,Amara,0,1,,123,,123,
1883-09-19,Kalat Salih,1,0,,,"sheep, 4 ducks",,"gifts from Haji Efendi to JMS, Cowley"
1883-09-19,Qurna,0,1,,70,,70,
1883-09-19,Basra,1,0,,,coal,,
1883-09-20,Basra,1,0,,,through cargo,,"from ""Arabia"""
1883-09-21,Amara,1,0,,,"40 tins ghee, 2 corpses",,corpses - Persians
1883-09-21,Ali Gharbi,0,1,,12,,12,
1883-09-22,Sheikh Saad,0,1,,,,specie,
1883-09-22,Kut,1,0,,,"60 bales wool, other cargo",,
1883-09-27,Baghdad,1,0,,,dates,,
1883-10-05,Um Smeyem,0,0,,,,,sent fruit and watermelon to Arbid + family
1883-10-07,Kut,0,1,,51,,51,
1883-10-08,Ali Gharbi,0,1,,26,,26,
1883-10-09,Amara,1,1,,91,coal,91,
1883-10-09,Qurna,0,1,,9,,9,
1883-10-11,Basra,1,0,,,through cargo,,"of ""Assyria"" of last week"
1883-10-12,Amara,1,0,,,coal,,
1883-10-13,Kut,1,1,,11,10 tons coal,11,
1883-10-18,Baghdad,1,0,,,dates,,
1883-10-20,Sheresh,1,0,,,1 lamb,,gift from Khdeir to Alexander
1883-10-21,Kut,1,1,,40,coal,40,
1883-10-22,Ali Gharbi,0,1,,11,,11,
1883-10-22,Amara,0,1,,59,,59,
1883-10-23,Qurna,0,1,,32,,32,
1883-10-23,Basra,1,1,,,40 tons coal,cargo,
1883-10-24,Basra,1,0,,,through cargo,,"of ""Oriental"" and ""Arabia"""
1883-10-25,Amara,1,0,,,coal,,
1883-10-26,Sheikh Saad,0,1,,,,money,
1883-11-01,Baghdad,1,0,,,"dates, local cargo",,dates for London
1883-11-05,Sheikh Saad,1,1,,,4 bales abbas,2 bales,
1883-11-05,Ali Gharbi,0,1,,23,,23,
1883-11-05,Amara,0,1,,146,,146,
1883-11-06,Qurna,0,1,,7,,7,
1883-11-07,Basra,1,0,,,cargo,,"of ""Mecca"" and ""Mobille"""
1883-11-08,[unspecified],1,0,,,40 tins ghee,,
1883-11-08,Amara,1,0,,,"6 tons coal, few cargo",,
1883-11-09,Kut,1,0,65,,65,,packages from trip down
1883-11-11,,1,0,,,"on two Residency kavasses, off Plowden [to Khalifah]",,
1883-11-11,Corfaly's garden,0,1,,,,4 donkeys,
1883-11-11,Baghdad,0,1,,,,mails,
1883-11-15,Baghdad,1,0,,,lots,,
1883-11-16,Gherara,1,0,,,"4 horses, 1 donkey",,"1 horse of Halai Beghi for Amara, others Tweedie"
1883-11-18,Kut,1,1,,43,coal,43,"landed cargo to Hamalbashi Faraj the Kurd, took receipt since could not go to customs house"
1883-11-18,Sheikh Saad,0,1,,2,,2,
1883-11-18,Ali Gharbi,0,1,,6,,6,
1883-11-18,Amara,1,1,,79,coal,79,
1883-11-19,Qurna,0,1,,10,,10,
1883-11-19,Maghil,0,1,,,,4 horses,
1883-11-19,Basra,0,1,,,,yes,
1883-11-20,Basra,1,0,,,through cargo,,
1883-11-21,Basra,1,0,,,barge  ,,towing barge
1883-12-03,Kut,0,1,,44,,44,
1883-12-03,Sheikh Saad,0,1,,17,,17,
1883-12-03,Ali Gharbi,0,1,,25,,25,
1883-12-03,Amara,0,1,,209,,209,goods-off mostly fruit
1883-12-15,Baghdad,0,0,,,,,mostly for river up to 100
1883-12-17,Kut,0,1,,124,,124,
1883-12-17,Sheikh Saad,1,1,14,31,14,31,
1883-12-17,Ali Gharbi,0,1,,4,,4,
1883-12-18,Amara,0,1,,,,"105 packages, lots fruit in bulk",
1883-12-18,Qurna,0,1,,30,,30,
1883-12-18,Basra,1,0,,,coal,,
1883-12-27,Baghdad,0,0,,,,,"cargo up to no 41, Bombay cargo"
1883-12-29,Baghdad,0,0,,,,,"no cargo through to England; river cargo to No 64, 40 packages to Bombay and Bushire"
1883-12-31,Kut,0,1,,35,,35,
1884-01-01,Ali Gharbi,0,1,,16,,16,
1884-01-01,Amara,0,1,,87,,87,
1884-01-02,Qurna,0,1,,35,,35,
1884-01-02,Basra,1,0,,,coal,,
1884-01-03,Basra,1,0,,,barge,,
1884-01-03,Maghil,0,1,,,,barge,
1884-01-05,Kut,0,1,,,,1 bale,
1884-01-09,Baghdad,1,0,,,wheat,,wheat of Lynch
1884-01-10,Baghdad,0,0,,,,,cargo up to No 50
1884-01-12,Baghdad,1,0,,,"76 taghars wheat, general cargo",,wheat of Lynch
1884-01-14,Kut,0,1,,111,,111,
1884-01-14,Ali Gharbi,0,1,,10,,10,
1884-01-14,Amara,0,1,,166,,166,
1884-01-15,Qurna,0,1,,8,,8,
1884-01-15,Basra,1,1,,,coal,yes,
1884-01-17,Amara,1,0,,,hides,,
1884-01-18,Kut,1,0,,,5 tons coal,,
1884-01-26,Baghdad,1,0,,,through cargo,,bills of lading to No 81; through cargo for Bombay
1884-01-28,Kut,0,1,,61,,61,
1884-01-28,Ali Gharbi,0,1,,19,,19,
1884-01-28,Amara,0,1,,84,,84,
1884-01-29,Qurna,0,1,,30,,30,
1884-01-29,Basra,1,0,,,40 tons coal,,
1884-01-30,Basra,1,0,,,through cargo,,"through from ""Punjab"" last week"
1884-01-31,Basra,1,0,,,through cargo,,"through from ""Malek"" "
1884-02-01,Amara,1,0,,,"cargo, hides",,
1884-02-02,Kut,1,0,29,,29,,
1884-02-06,Baghdad,1,1,,,wheat,cargo,wheat of Lynch
1884-02-07,Baghdad,0,1,,,,cargo,
1884-02-09,Baghdad,1,0,,,2000 bags wheat,,wheat of Lynch
1884-02-10,Kut,0,1,,84,,84,
1884-02-11,Ali Gharbi,0,1,,3,,3,
1884-02-12,Qurna,0,1,,38,,38,
1884-02-12,Basra,1,1,,,coal,cargo,
1884-02-13,Basra,1,0,,,"1600 cases sugar, 1000 packages; barge full of wheat",,"sugar through from ""Mokta;"" through cargo from ""Arabia"" last week"
1884-02-13,Maghil,0,1,,,,barge w wheat,
1884-02-14,Amara,1,0,,,hides,,
1884-02-24,Baghdad,0,0,,,,,have 25000 packages to discharge
1884-02-25,Baghdad,1,0,,,1911 bags wheat,,"recorded cargo to No 40, wheat of Lynch 1300 bags, 611 bags of Ibrahim Memymeny"
1884-02-26,Kut,0,1,,68,,68,
1884-02-26,Ali Gharbi,0,1,,19,,19,
1884-02-27,Amara,0,1,,84,,84,
1884-02-27,Qurna,0,1,,20,,20,
1884-02-27,Basra,1,1,,,coal,grain,
1884-03-01,Amara,1,0,,,hides,,
1884-03-02,Kut,0,1,,33,,33,"more probs w Kut customs house, insisted on manifest w 3 kurus stamp"
1884-03-06,Bahgdad,0,0,,,,,"cargo up to No 45, other Bombay cargo"
1884-03-08,Baghdad,1,0,,,"1650 bags wheat, 2 boatloads kit",,"900 bags wheat Stephen Lynch, 750 bags wheat Ibrahim Maymany, kit of Zinat al-Nisa Begum mother of Salar Jang + sons and followers"
1884-03-09,Gherara,0,0,,,,,2 horses w no cutsoms pass so refused them
1884-03-10,Kut,0,1,,60,,60,
1884-03-10,Amara,0,1,,107,,107,
1884-03-11,Qurna,0,1,,26,,26,
1884-03-11,Basra,1,1,,,coal,wheat,
1884-03-13,Basra,0,0,,,,,"through cargo on from ""Oriental,"" French str ""Lavrion,"" ""Henry Bulkow"""
1884-03-17,Gherara,0,1,,,,letters ,
1884-03-21,Bahgdad,0,0,,,,,cargo to No 23
1884-03-22,Baghdad,1,1,,,wheat,yes,"wheat of Maymany, Darby Andrews, Lynch; cargo to No 61"
1884-03-24,Kut,0,1,,96,,96,
1884-03-24,Ali Gharbi,0,1,,15,,15,
1884-03-24,Amara,0,1,,140,,140,
1884-03-25,Qurna,0,1,,4,,4,
1884-03-25,Basra,1,0,,,coal,,
1884-03-26,Basra,1,1,,,"101 tons coal, 380 packages","wheat, other cargo","packages from ""Abyssinia"""
1884-03-27,Maghil,0,1,,,,barge,
1884-03-28,Amara,1,0,,,"hides, specie",,
1884-03-29,Kut,0,1,,,,10 bags,
1884-03-31,Gherara,0,1,,,,letters,
1884-04-03,Baghdad,0,1,,,,450 packages,
1884-04-05,Baghdad,1,0,,,wheat,,"wheat of Lynch, cargo to No 78"
1884-04-07,Kut,0,1,,150,,150,
1884-04-07,Sheikh Saad,0,1,,33,,33,
1884-04-07,Ali Gharbi,0,0,,,,,"had cargo to land but could not bc of broken embankment: 50 empty drums for ghee, 15 packages"
1884-04-07,Amara,0,1,,70,,70,
1884-04-08,Qurna,0,1,,3,,3,
1884-04-08,Basra,1,1,,,coal,700 bags wheat,wheat of Lynch
1884-04-11,Amara,1,0,,,yes,,
1884-04-12,Ali Gharbi,0,1,,,,"50 empty drums for ghee, 15 packages",from trip down
1884-04-20,Baghdad,1,0,,,"5,000 okkas",,"cargo up to No 23, v light"
1884-04-20,Kut,0,1,,40,,40,
1884-04-21,Amara,0,1,,44,,44,
1884-04-22,Qurna,0,1,,3,,3,
1884-04-23,Basra,1,0,,,"1800 cases sugar, 840 packages",,"sugar from ""Georjie""; packages from ""Simla"""
1884-04-25,Amara,1,0,,,5 tons coal,,
1884-04-26,Kut,0,1,,,,specie,
1884-05-03,Baghdad,0,0,,,,,cargo for river up to No 70
1884-05-04,Diyala,0,1,,,,letter from Blockey,
1884-05-04,Kut,0,1,,138,,138,
1884-05-05,Ali Gharbi,0,1,,4,,4,
1884-05-05,Amara,0,1,,,,"265 packages, 150 empty ghee boxes",
1884-05-06,Qurna,0,1,,41,,41,
1884-05-06,Basra,1,0,,,"1450 packages, coal",,"1050 from ""Arabia"", 400 from ""Cipriano"""
1884-05-08,Amara,1,0,,,"86 bales wool, 1 horse",,horse from mutasarrif for Husayn Bey
1884-05-09,Sheikh Saad,1,1,,3,16 skins ghee,3,
1884-05-09,Kut,0,1,,9,,9,
1884-05-16,Bahgdad,0,0,,,,,"cargo up to No 37, Bombay cargo"
1884-05-18,Kut,0,1,,90,,90,
1884-05-19,Sheikh Saad,0,1,,15,,15,
1884-05-19,Ali Gharbi,0,1,,28,,28,
1884-05-19,Amara,0,1,,78,,78,
1884-05-20,Qurna,0,1,,9,,9,
1884-05-20,Basra,1,0,,,"coal, cargo",,
1884-05-31,[unknown],1,0,,,ghee,,
1884-05-31,Amara,0,1,,26,,26,
1884-06-01,Basra,1,1,,,coal,cargo,
1884-06-02,Basra,1,0,,,1 horse,,horse for Plowden
1884-06-03,Amara,1,0,,,4 bales cloth,,
1884-06-04,Sheikh Saad,1,0,,,47 bales wool,,
1884-06-05,Kut,1,1,,5,"148 bales wool, ghee",5,
1884-06-06,Gherara,0,1,,,,1 horse,
1884-06-12,Baghdad,1,0,,,"3000 bags wheat, 600 bales wool, other cargo",,cargo up to No 68
1884-06-14,Baghdad,1,0,,,"300,093 okkas",,
1884-06-15,Kut,1,0,,,ghee,,
1884-06-15,Sheikh Saad,0,1,,26,,26,
1884-06-15,Ali Gharbi,0,1,,26,,26,
1884-06-15,Amara,1,1,,28,"160 tins, cases of ghee",28,
1884-06-18,Basra,1,0,,,"233,102 okkas",,
1884-06-19,Amara,1,1,,,45 bales wool,melons,
1884-06-20,Ali Gharbi,1,0,,,32 bales wool,,
1884-06-20,Sheikh Saad,1,0,,,106 bales wool,,
1884-06-20,Kut,1,0,,,"695 bales wool, ghee, twist, other things",,
1884-06-22,Gherara,0,1,,,,letters for Baghdad,
1884-06-24,Baghdad,0,1,,,,wool,discharging at Masbagha beach bc Ottoman steamers in custom house
1884-06-25,Baghdad,0,1,,,,wool,
1884-06-26,Baghdad,1,0,,,250 bales wool,,up to No 70
1884-06-27,Baghdad,1,0,,,"64,012 okkas",,
1884-06-28,Kut,1,1,,190,ghee,190,
1884-06-28,Sheikh Saad,0,1,,33,,33,
1884-06-28,Ali Gharbi,0,1,,18,,18,
1884-06-28,Amara,1,1,,113,ghee,113,
1884-06-30,Basra,1,0,650,,650,,"74 of ""Calder"" 576 of ""Pachumba"""
1884-06-30,Basra,1,0,,,"78,489 okkas",,
1884-07-01,Qurna,1,0,,,kit,,of Kaymakam Ibrahim Bey
1884-07-01,Amara,1,1,,4,"95 bales wool, hides",4,
1884-07-02,Kut,1,1,,7,303 bales wool,7,
1884-07-04,Gherara,0,1,,,,letters,
1884-07-10,Baghdad,1,0,,,"cargo, pressed bales wool",,
1884-07-11,Baghdad,1,0,,,"132,987 okkas; incl 3500 okkas watermelons",,
1884-07-12,Kut,1,1,,92,ghee,92,
1884-07-12,Sheikh Saad,0,1,,13,,13,
1884-07-12,Amara,0,1,,,,"102 packages, 2000 okkas watermelons",
1884-07-13,Qurna,0,1,,17,,17,
1884-07-13,Basra,1,1,,,coal,cargo,
1884-07-14,Basra,1,0,,,"147,452 okkas",,
1884-07-15,Amara,1,1,,,"53 bales wool, 2 horses, 1 mule","2 bales, lots grapes",horses and mule for Salih Bey the mutasarrif
1884-07-16,Kut,1,1,,,"50 bales wool, other cargo",grapes,
1884-07-18,Cherd el Pasha,0,1,,,,3 horses,of Salih
1884-07-22,Baghdad,1,0,,,wool,,
1884-07-23,Baghdad,1,0,,,872 bales wool,,
1884-07-26,Kut,1,1,,50,75 cases ghee,50,ghee through to Bombay
1884-07-26,Amara,0,1,,30,,30,
1884-07-27,Qurna,0,1,,5,,5,
1884-07-27,Basra,1,0,1707,,1707,,"through cargo from ""Arabia"" last week"
1884-07-28,Basra,1,0,122293,,"122,293",,
1884-07-29,Amara,1,1,20,,20,grapes,
1884-07-30,Sheikh Saad,0,1,,,,"8 packages, money",
1884-07-30,Kut,1,0,,,sheep skins,,
1884-07-31,Gherara,0,1,,,,letters,
1884-08-07,Baghdad,1,0,,,"1000 bags wheat, 666 bales pressed wool, other cargo",,
1884-08-08,Baghdad,1,0,,,"184,725 okkas",,
1884-08-09,Kut,1,1,,160,150 cases ghee,160,
1884-08-09,Sheikh Saad,0,1,,6,,6,
1884-08-09,Amara,0,1,,76,,76,
1884-08-12,Basra,1,0,,,"204,162 okkas",,500 packages from mail
1884-08-13,Amara,1,0,,,"37 bales wool, other cargo",,
1884-08-14,Sheikh Saad,1,0,,,5 bales wool,,
1884-08-14,Kut,1,0,,,ghee,,
1884-08-21,Baghdad,1,0,,,"1500 bags wheat, 200 pressed bales wool",,
1884-08-22,Bahgdad,1,0,,,"156,228 okkas",,
1884-08-23,Kut,0,1,,169,,169,
1884-08-24,Sheikh Saad,0,1,,,,dubbes of ghee,
1884-08-24,Ali Gharbi,0,1,,11,,11,
1884-08-24,Amara,1,1,,60,6 tons coal,60,
1884-08-25,Qurna,0,1,,1,,1,
1884-08-25,Basra,1,0,,,coal,,
1884-08-26,Basra,1,0,,,"188,635 okkas",,"through cargo last week's mail ""Sattara,"" Persian str ""Calder"" and ""Arabia"""
1884-08-27,Amara,1,0,,,6 tons coal,,
1884-08-28,Kut,1,0,,,"pass-on incl in 1C Rezooki son of Yousif Shahbandar head clerk of Baghdad Custom house, free, messing w crew",,
1884-09-03,Bahgdad,1,0,,,"1700 bags wheat, bales of wool",,
1884-09-07,Kut,1,1,,159,450 tins and cases ghee,159,
1884-09-07,Ali Gharbi,1,1,,15,240 tins ghee,15,
1884-09-08,Amara,1,1,,50,coal,50,
1884-09-08,Qurna,0,1,,13,,13,
1884-09-08,Basra,1,0,,,coal,,
1884-09-09,Basra,0,0,,,,,"cargo from ""Mokta"" and ""Pachumba"""
1884-09-10,Qurna,0,1,,,,10 bags flour,to Ottoman gunboat Akka
1884-09-10,Amara,1,0,,,6 tons coal,,
1884-09-11,Kut,1,0,,,5 tons coal,,
1884-09-14,Gherara,0,1,,,,letters,
1884-09-18,Baghdad,1,0,,,wheat,,cargo to No 87
1884-09-24,Gherara,0,1,,,,"letters, 6 partridges",for Blockey + sisters
1884-09-25,Baghdad city gate,0,1,,,,donkey + young donkey,for Pilot Muhammad
1884-10-04,Baghdad,1,0,,,600 bales wool,,
1884-10-07,Kut,1,1,,59,ghee,59,
1884-10-08,Ali Gharbi,0,1,,17,,17,
1884-10-08,Amara,1,1,,15,coal,15,
1884-10-10,262,1,0,,,1 coffin,,of the Agha Khan's family
1884-10-11,Amara,1,1,,27,7 tons coal,27,packages through from Bombay
1884-10-12,Sheikh Saad,0,1,,,,specie,
1884-10-12,Kut,1,0,,,coal,,
1884-10-13,,1,0,,,2 sheep,,"from Khdeir for JMS, Cowley"
1884-10-16,Baghdad,1,1,,1854,"wool, dates, grain",1854,
1884-10-19,Ctesiphon,0,1,,,,tents,belonging to Plowden
1884-10-21,Kut,1,1,,107,4 tons coal,107,
1884-10-21,Ali Gharbi,0,1,,8,,8,
1884-10-22,Amara,1,1,,107,7 tons coal,107,
1884-10-22,Qurna,0,1,,,,2 bales,
1884-10-25,Amara,1,0,,,5 tons coal,,
1884-10-26,Kut,1,0,,,coal,,
1884-10-27,Ctesiphon,0,1,,,,tents,"for Nawab Ikbaluddowleh, Plowden"
1884-10-28,Gherara,0,1,,,,letters,
1884-11-07,Amara,0,1,,,,12 bales piece goods,through from Bombay
1884-11-08,Kut,1,0,,,coal,,
1884-11-10,Gherara,0,1,,,,letters,
1884-11-13,Baghdad,1,0,,,dates,,
1884-11-17,Bghayla,0,1,,,,letter,
1884-11-17,Kut,0,1,,129,,129,
1884-11-18,Ali Gharbi,0,1,,17,,17,
1884-11-18,Amara,0,1,,149,,149,
1884-11-19,Qurna,0,1,,27,,27,
1884-11-19,Basra,0,1,,,,dates,
1884-11-21,Basra,0,0,,,,,"cargo of ""Assyria"" and ""Arabia"""
1884-11-22,Amara,1,1,,,coal,8 bales,through cargo from Bombay
1884-11-23,Kut,1,0,,,coal,,
1884-11-24,Azizieh,0,1,,,,telegram,
1884-11-25,Gherara,0,1,,,,letters,
1884-12-01,Kut,1,1,,153,70 cases ghee,153,ghee through to Bombay
1884-12-02,Amara,1,1,,110,coal,110,
1884-12-02,Qurna,0,1,,,,"cargo, fruit",
1884-12-04,Basra,1,0,,,sugar,,"from ""Swansea"" via ""Blosse Lynch"""
1884-12-04,Maghil,0,1,,,,barge,
1884-12-05,Amara,1,1,,,"hides, coal",17 bales,bales through cargo from Bombay
1884-12-06,Kut,1,0,,,coal,,
1884-12-08,Gherara,0,1,,,,letters,
1884-12-11,Baghdad,1,0,,,"dates, wool, grain",,
1884-12-13,Kut,1,1,,52,3 tons coal,52,
1884-12-14,Amara,1,1,,200,coal,200,mostly baskets of fruit
1884-12-15,Qurna,0,1,,,,"6 packages, provisions",provisions for trackers
1884-12-15,Basra,1,1,,,coal,cargo,
1884-12-16,Basra,1,0,,,"2000 cases sugar, 620 packages",,"sugar from ""Cypriano,"" packages from mail str"
1884-12-18,Amara,1,0,,,"5 tons coal, small pregnant Arab donkey",,"donkey present for JMS from ""old friend"" Mahmud al-Mahdi"
1884-12-19,Ali Gharbi,0,1,,3,,3,
1884-12-19,Kut,1,0,,,coal,,
1884-12-26,Baghdad,1,0,,,wool,,
1884-12-27,Baghdad,1,0,,,dates,,dates of Lynch
1884-12-28,Baghdad,1,0,,,300 tons,,
1884-12-30,Kut,0,1,,60,,60,
1884-12-30,Amara,0,1,,120,,120,
1884-12-31,Qurna,0,1,,,,"12 packages, baskets of fruit",
1884-12-31,Basra,1,1,,,coal,cargo,
1885-01-02,Basra,1,0,,,cargo,,"cargo of Arabia, Benisaf"
1885-01-03,Amara,1,0,,,coal,,
1885-01-06,[Mosul],0,1,,,,pallet,"for ""Mosul"" had been left at Basra"
1885-01-07,Baghdad,0,1,,,,cargo,
1885-01-08,Baghdad,1,1,,,"70 bales wool, some wheat",3030 cases sugar,employed extra coolies
1885-01-09,Baghdad,1,0,,,"124,549 okkas",,
1885-01-10,Kut,0,1,,10,,10,
1885-01-11,Sheikh Saad,0,1,,4,,4,
1885-01-11,Amara,0,1,,114,,114,
1885-01-12,Qurna,0,1,,,,130 packages incl 100 baskets fruit,
1885-01-12,Basra,1,1,,,mail,cargo,
1885-01-14,Basra,1,0,,,"217,972 okkas",,
1885-01-15,Amara,1,0,,,"cargo, coal",,
1885-01-16,Kut,1,0,,,coal,,
1885-01-22,Baghdad,1,1,,600,cargo,600,
1885-01-24,Baghdad,1,0,,,"56 bales wool, 1000 skins dates",,
1885-01-25,Baghdad,1,0,,,"89,616 okkas",,
1885-01-26,Kut,1,1,,111,137 bags sesame,111,
1885-01-27,Amara,0,1,,67,,67,
1885-01-29,Basra,1,0,,,"244,067 okkas",,"body of son of Ali Shah son of Agha Khan - in 1C, w someone reading prayers over it"
1885-01-30,Amara,1,1,,11,coal,11,
1885-01-31,Kut,1,1,,,coal,letters to Comet,
1885-02-06,Baghdad,1,0,,,wheat,,
1885-02-08,Baghdad,1,0,,,"288,729 okkas",,
1885-02-09,Kut,0,1,,90,,90,
1885-02-10,Amara,0,1,,80,,80,
1885-02-11,Qurna,0,1,,78,,78,all fruit
1885-02-11,Basra,1,1,,,coal,cargo,"have 1290 cargo on ""Arabia"" 400 heavy packages on ""Henry Bulkow"""
1885-02-12,Basra,1,0,,,"173,223 okkas",,
1885-02-22,Baghdad,1,0,,,"318, 500 okkas; trip total 320,534 okkas",,
1885-02-23,Kut,0,1,,54,,54,
1885-02-24,Ali Gharbi,0,1,,,,9 bales,
1885-02-24,Amara,0,1,,90,,90,
1885-02-25,Qurna,0,1,,29,,29,
1885-02-26,Basra,1,0,,,"112,531 okkas",,
1885-02-28,Kut,1,0,,,coal,,
1885-03-06,Baghdad,1,0,,,"314,357 okkas",,
1885-03-07,10,0,1,,100,,100,
1885-03-08,Amara,0,1,,180,,180,
1885-03-09,Qurna,0,1,,9,,9,
1885-03-09,Basra,1,1,,,coal,cargo,"""Sattara"" has 1200 packages for us"
1885-03-10,Basra,1,0,,,"122,654 okkas",,
1885-03-12,Kut,0,1,,,,5 bales,
1885-04-18,Kut,0,1,,208,,208,
1885-04-25,Gherara,0,1,,,,"donkey, letters",
1885-04-29,Baghdad,1,0,,,grain,,
1885-05-01,Kut,1,1,,93,ghee,93,
1885-05-02,Amara,1,1,,107,ghee,107,
1885-05-03,Qurna,0,1,,17,,17,
1885-05-06,Amara,0,1,,8,,8,
1885-05-07,Sheikh Saad,0,1,,,,specie,
1885-05-14,Baghdad,1,0,,,"wheat, galls, carpets",,
1885-05-15,Kut,0,1,,50,,50,
1885-05-16,Ali Gharbi,1,1,,3,50 cases ghee,3,ghee for Bombay
1885-05-16,Amara,1,1,,150,30 cases ghee,150,
1885-05-17,Qurna,0,1,,7,,7,
1885-05-17,Basra,1,0,,,"coal, cargo",,"cargo of ""Landore"" and ""Sattara"""
1885-05-18,Maghil,0,1,,,,barge,
1885-05-19,Amara,1,0,,,6 tons coal,,
1885-05-20,Kut,1,0,,,coal,,
1885-05-28,Baghdad,1,0,,,"grain, galls, carpets",,
1885-06-01,Kut,0,1,,90,,90,
1885-06-01,Ali Gharbi,0,1,,6,,6,
1885-06-01,Amara,0,1,,100,,100,
1885-06-04,Amara,1,1,,3,"240 bales [wool?], 6 tons coal",3,goods-off through from Bombay
1885-06-05,Sheikh Saad,0,1,,,,specie,
1885-06-05,Kut,1,0,,,coal,,
1885-06-09,Baghdad,0,1,,,,240 bales wool,discharged as Masbagha beach
1885-06-11,Baghdad,1,0,,,"wool, grain",,
1885-06-12,Kut,1,1,,38,46 cases ghee,38,ghee for Bombay
1885-06-13,Sheikh Saad,0,1,,2,,2,
1885-06-13,Ali Gharbi,1,1,,2,25 cases ghee,2,ghee for Bombay
1885-06-13,Amara,0,1,,130,,130,
1885-06-14,Qurna,0,1,,10,,10,
1885-06-14,Basra,1,1,,,coal,cargo,
1885-06-16,Basra,0,0,,,,,"cargo of ""Java"""
1885-06-17,Amara,1,0,,,38 bales wool,,
1885-06-18,Ali Gharbi,1,0,,,182 bales wool,,
1885-06-18,Sheikh Saad,1,0,,,114 bales wool,,
1885-06-18,Kut,1,0,,,307 bales wool,,
1885-06-22,Baghdad,0,1,,,,wool,discharged to Masbagha
1885-06-24,Baghdad,0,1,,,,cargo,
1885-06-25,Baghdad,1,1,,,"wool, grain",cargo,
1885-06-27,Kut,0,1,,106,,106,
1885-06-27,Sheikh Saad,0,1,,14,,14,
1885-06-27,Ali Gharbi,0,1,,5,,5,
1885-06-27,Amara,0,1,,56,,56,
1885-06-28,Qurna,0,1,,2,,2,
1885-06-29,Basra,1,0,,,cargo,,"through cargo from ""Malek"" and ""Tangier"""
1885-07-02,Amara,1,1,,6,"coal, 7 bales wool",6,
1885-07-03,Kut,1,0,,,coal,,
