date,city,pass-on y/n,pass-off y/n,pass-on #,trip total passengers,pass-off #,notes
1886-03-12,Qurna,0,1,,,1,
1886-03-12,Amara,1,1,16.5,,7.5,
1886-03-13,Ali Gharbi,1,0,5,,,
1886-03-14,Kut,1,1,17,,5,
1886-03-20,Baghdad,1,0,44,,,1C Rufail Sayegh free; 2C: 3 men and sons of Abdulrezaq Khudayri also free
1886-03-21,Kut,1,1,3,,8,
1886-03-22,Amara,1,1,4,,26,
1886-03-23,Basra,1,0,122.5,,,17 through; 1C: wife of Nawab Ahmed Agha
1886-03-23,Maghil,0,1,,,1,Rufail
1886-03-24,Amara,1,1,19,,16,
1886-03-25,Kut,1,1,34.5,,11,
1886-04-04,Kut,1,1,8,,36,
1886-04-05,Ali Gharbi,0,1,,,1,
1886-04-05,Amara,1,1,22,,16.5,
1886-04-05,Qurna,0,1,,,6,
1886-04-06,Basra,1,0,51,,,1C American traveler Mr Laurence
1886-04-07,Azair,1,0,6,,,
1886-04-07,Amara,1,1,37,,8,
1886-04-08,Ali Gharbi,1,0,1,,,
1886-04-09,Kut,1,1,29,,13,
1886-04-17,Baghdad,1,0,168.5,,,"1C: Blockey, sister Medula and daughter Giuseppina; 33 w returns bought 6 mos before at Basra; 5 free by Lynch"
1886-04-18,Kut,1,1,16,,21,pass-on incl 1C kaymakam of Hai Ismail Bey to Qurna w 3 servants
1886-04-18,Ali Gharbi,0,1,,,6,
1886-04-19,Amara,1,1,2,,17,
1886-04-19,Qurna,0,1,,,9,
1886-04-21,Basra,1,0,55,,,1C Col Pain to inspect Residency sepoys; Mr J Lotham English traveler; 2C Elias Serkis; aft upper deck paying double deck Shaykh Fahad Pasha + 3 sons - wanted 1C but none left
1886-04-22,Amara,1,1,15,,5,
1886-04-23,Kut,1,1,27.5,,9,
1886-05-02,Baghdad,1,0,136,,,"1C: Col Payne, Mr Latham, Mr Tweedie of Muir Tweedie, Mr Julius Asche for MT also; 2C Pere Jean Joseph sent away by French Delegate"
1886-05-02,Baghdadieh,0,1,,,1,a man of our pilot free
1886-05-02,Kut,0,1,,,18.5,
1886-05-03,Ali Gharbi,1,0,38,,,"pass-on: Col of Amara troops, Qadi, Shaykh Wadi, Shaykh Hattab, Mulla Farman, Khalil Agha, Ali Jameh, others w servants, soldiers, followers"
1886-05-03,Amara,1,1,4,,60.5,
1886-05-04,Azair,0,1,,,12,
1886-05-05,Basra,1,0,165,261.5,,1C: Yaqub Isai and wife; 41.5 thru Persians from Bushire
1886-05-05,Qurna,0,1,,,1,English traveler Mr Watt
1886-05-06,Kalat Salih,0,1,,,3,
1886-05-06,Amara,1,1,49,,16,
1886-05-07,Ali Gharbi,0,1,,,8,
1886-05-07,Kut,1,1,47,,13.5,
1886-05-08,Azizieh,0,1,,,5,"Kamal Efendi former kaymakam of Qurna, now Qadi of Kut"
1886-05-13,Baghdad,1,0,196.5,214.5,,"1C: DR Theil, 2C: Kass Yousif Assyrian priest to Amara; 58 Jews for Azair return"
1886-05-14,Kut,1,1,5,,30,
1886-05-14,Ali Gharbi,0,1,,,1,
1886-05-15,Amara,1,1,12.5,,32.5,
1886-05-15,Azair,0,1,,,58,
1886-05-15,Qurna,0,1,,,7.5,
1886-05-17,Basra,1,0,60.5,,,1C: Seyyid Rajab son of Nakib Seyyid Muhammad Said Efendi - going for health
1886-05-17,Maghil,0,1,,,2,"Michael, Rufail"
1886-05-18,Azair,1,0,30,,,
1886-05-18,Amara,1,1,22,,9,
1886-05-20,Kut,1,1,31.5,,5,
1886-05-28,Baghdad,1,0,223,,,78 Jews for Azair return; 1C Seyyid Salih of Nakib family
1886-05-28,Kut,0,1,,,20,
1886-05-29,Ali Gharbi,0,1,,,5,
1886-05-29,Amara,1,1,7,,17.5,
1886-05-29,Azair,0,1,,,83,pass-off incl 5 from Amara
1886-05-30,Qurna,0,1,,,4,
1886-05-31,Basra,1,0,63,,,1C Swedish traveler Mr Sven Hedin going to Iran
1886-06-01,Azair,1,0,40.5,,,
1886-06-01,Amara,1,1,20.5,,9,
1886-06-02,Kut,1,1,35,,10,
1886-06-03,Bghayla,1,1,1,,2,passengers w no money and had robbed other passengers
1886-06-04,Bostan/Ctesiphon,0,0,,,,trip to arch for Sven Hedin
1886-06-11,Baghdad,1,0,141.5,,,
1886-06-11,Kut,1,1,3,,16,
1886-06-12,Ali Gharbi,0,1,,,1,
1886-06-12,Amara,0,1,,,16.5,
1886-06-12,Azair,1,0,1,,,
1886-06-14,Basra,1,0,79.5,232,,1C: Julius Asche to Kut
1886-06-15,Azair,1,0,105.5,,,
1886-06-15,Amara,1,1,22.5,,6,pass-on incl 1 free son of Mir Gorgi
1886-06-16,Kut,1,1,27.5,,22,
1886-06-25,Baghdad,1,0,115,,,"1C: 2 English ladies, 1 Miss Ripley w dragoman, Capt Young of ""Baghdadi""; 2C: son of Yousif Goomoowh, 2C free Rezooki tallyman of Lynch and his sister"
1886-06-25,Gherara,0,1,,,1,Mr Clerk
1886-06-26,Kut,1,1,5.5,,29.5,
1886-06-26,Amara,0,1,,,16,
1886-06-28,Basra,1,0,41,,,"1C: Miss Ripley, maid, dragoman"
1886-06-28,Maghil,0,1,,,2,"Michael, Rufail"
1886-06-29,Azair,0,0,,,,visit for Miss Ripley
1886-06-29,Amara,1,1,9.5,,9,
1886-06-30,Kut,1,1,16,,11.5,
1886-07-09,Baghdad,1,0,132.5,,,"1C: Mesud Bey and wife w 5 servants all free; Indian also in 1C; 2C: 2 Indians, wife of Ibrahim M Easan and Yaqub son of Sweda"
1886-07-09,Bghayla,0,1,,,5,
1886-07-10,Kut,1,1,4,,10.5,
1886-07-10,Amara,1,1,2,,22,pass-off incl Mes'ud Bey and family - stopping for few days before proceeding to Basra
1886-07-11,Qurna,0,1,,,1,
1886-07-12,Basra,1,0,50,,,1 through from Bombay
1886-07-12,Maghil,0,1,,,2,"Rufail, Michael"
1886-07-13,Amara,0,1,,,12,
1886-07-13,Ali Gharbi,1,1,1,,1,
1886-07-14,Kut,1,1,37,,6,"pass-on incl 3 free: Mehdi Efendi customs mudir, his servant, cook of ""Euphrates"" who is sick, left behind"
1886-07-23,Baghdad,1,0,169,,,"mostly Persians, pilgrims for Jedda incl 30 for Lynch, 17 for Bushire, 13 for Jedda"
1886-07-23,Gherara,0,1,,,10,JMS family members
1886-07-24,Nemlah,0,1,,,1,
1886-07-24,Kut,1,1,8,,28,
1886-07-25,Amara,1,1,14.5,,17,
1886-07-26,Qurna,0,1,,,4,
1886-07-27,Basra,1,0,61,,,"7 through; 1C: Henry Asche son of Julius - 20yo boy, Johnny Birgiony both for Amara to trade for Muir Tweedie"
1886-07-27,Maghil,0,1,,,2,"Michael, Rufail"
1886-07-28,Kalat Salih,1,0,1,,,
1886-07-28,Amara,1,1,20.5,,14,
1886-07-29,Kut,1,1,34,,12,
1886-07-30,[Khalifah],1,0,2,,,"Capt Butterworth of ""Comet,"" King clerk of Darby Andrews"
1886-07-30,Ctesiphon,1,0,2,,,Salih Bey mudir and his man
1886-08-06,Baghdad,1,0,151,,,2C: Pere Marie Joseph; Elias Serkis w oldest son and 2 men on deck
1886-08-07,Um el Buni,0,1,,,yes,"pass-off Sheikh Habib bin Nasif of ""Amara tribe"" w followers"
1886-08-07,Kut,0,1,,,54.5,
1886-08-09,Amara,0,1,,,24.5,
1886-08-09,Kalat Salih,0,1,,,4,
1886-08-09,Qurna,0,1,,,4,
1886-08-10,Basra,1,0,127,,,"mostly Persians from Bushire; 56.5 through from Bombay, Bandar Abbas, Bushire; Shekoory ibn Yousif Shikri on deck; Mrs Faragher w servant free in aft cabin"
1886-08-11,Amara,1,1,37.5,,15,
1886-08-12,Ali Gharbi,0,1,,,2,
1886-08-12,Kut,1,1,38.5,,6,
1886-08-16,Baghdad,1,0,121,,,
1866-08-21,Bghailah,0,1,,,2,
1886-08-21,Kut,0,1,,,26,
1886-08-22,Amara,1,1,9,,28.5,
1886-08-23,Qurnah,0,1,,,4.5,
1886-08-23,Basra,1,0,362,,,
1886-08-24,Maghil,0,1,,,2,
1886-08-24,Qurnah,0,1,,,1,
1886-08-25,Amara,1,1,85,,9,
1886-08-26,Kut,1,1,94,,11.5,
1886-08-28,Jesireh/Bedaa (new village above Baghdad(?)),1,0,2,,,
1886-08-29,Ctesiphon,0,1,,,5,
1886-08-29,Baghdad,1,0,71,,,
1886-09-06,Bghailah,0,1,,,4,
1886-09-07,Amara,1,1,11.5,,14.5,
1886-09-08,Kalat Salih,0,1,,,1,
1886-09-08,Qurnah,0,1,,,5,
1886-09-08,Basra,1,0,120.5,,,
1886-09-09,Maghil,0,1,,,2,
1886-09-10,Qurnah,0,1,,,1,
1886-09-10,Amara,1,1,33,,4,
1886-09-11,Ali Gharbi,0,1,,,1,
1886-09-12,opposite Aziziyah,0,1,,,1,
1886-09-13,Ghrarah,0,1,,,1,
1886-09-13,Baghdad,1,0,88.5,,,
1886-09-20,Kut,1,1,24,,20,
1886-09-21,Amara,1,1,19,,20,
1886-09-22,Qurnah,0,1,,,2,
1886-09-22,Basra,1,0,342.5,,,
1886-09-23,Maghil,0,1,,,2,
1886-09-23,Qurnah,1,1,2,,2,
1886-09-24,Amara,1,1,27.5,,15,
1886-09-25,Ali Gharbi,0,1,,,1,
1886-09-25,Kut,1,1,31,,14.5,
1886-09-29,Ghrarah,1,0,2,,,
1886-09-29,Baghdad,1,0,112,,,
1886-10-06,Kut,0,1,,,24,
1886-10-07,Amara,0,1,,,20,
1886-10-07,Qurnah,0,1,,,6,
1886-10-07,Basra,1,0,89.5,,,
1886-10-08,Maghil,0,1,,,1,
1886-10-09,Qurnah,0,1,,,4,
1886-10-09,Amara,1,1,7,,13,
1886-10-10,Ali Gharbi,0,1,,,1,
1886-10-10,Kut,1,1,15,,1,
1886-10-12,Baghdad,1,0,236,,,
1886-10-18,Kut,1,1,13.5,,29,
1886-10-19,Ali Gharbi,0,1,,,1,
1886-10-19,Amara,1,1,2,,51,
1886-10-19,Azair,0,1,,,6,
1886-10-19,Qurnah,0,1,,,1,
1886-10-20,Basra,1,0,57,,,
1886-10-22,Azair,1,0,6,,,
1886-10-22,Amara,1,1,43,,8,
1886-10-23,Ali Gharbi,0,1,,,7,
1886-10-23,Kut,1,1,26.5,,10,
1886-10-26,Khemash,1,0,2,,,
1886-10-26,Ghrarah,0,1,,,2,
1886-10-27,Baghdad,1,0,276.5,,,
1886-11-01,Kut,1,1,12,,34.5,
1886-11-02,Shaykh Saad,0,1,,,2,
1886-11-02,Ali Gharbi,0,1,,,1,
1886-11-03,Amara,1,1,14,,36,
1886-11-03,Qurnah,0,1,,,4,
1886-11-03,Basra,1,0,112,,,
1886-11-05,Qurnah,0,1,,,1,
1886-11-05,Kalat Salih,0,1,,,5,
1886-11-05,Amara,1,1,13.5,,9,
1886-11-06,Kut,1,1,15,,15,
1886-11-07,Thaji (east bank),1,0,1,,,
1886-11-08,Baghdad,1,0,167.5,,,
1886-11-14,Ledj,0,1,,,2,
1886-11-14,Kut,1,1,5,,31.5,
1886-11-15,Amara,1,1,10,,21,
1886-11-15,Qurnah,0,1,,,7.5,
1886-11-15,Basra,1,0,51.5,,,
1886-11-18,Maghil,0,1,,,1,
1886-11-19,Amara,1,1,12,,10.5,
1886-11-20,Kut,1,1,9,,11,
1886-11-22,Ledj reach,1,0,3,,,
1886-11-23,Baghdad,1,0,246,,,
1886-11-29,Aziziyah,0,1,,,5,
1886-11-29,Kut,1,1,3,,12.5,
1886-11-30,Amara,1,1,7,,15,
1886-12-01,Azair,0,1,,,2,
1886-12-01,Qurnah,0,1,,,1,
1886-12-01,BAsra,1,0,80,,,
1886-12-03,Amara,1,1,20.5,,17,
1886-12-04,Kut,0,1,,,11.5,
1886-12-06,"Ghrarah, Baghdad",1,0,185,,,
1886-12-12,Aziziyah,0,1,,,5,
1886-12-12,Kut,1,1,11,,13.5,
1886-12-13,Amara,1,1,12,,24,
1886-12-14,Basra,1,0,51,,,
1886-12-16,Amara,1,1,31.5,,15,
1886-12-17,Ali Gharbi,0,1,,,1,
1886-12-17,Shaykh Saad,0,1,,,1.5,
1886-12-17,Kut,1,1,20,,15.5,
1886-12-19,Baghdad,1,0,166,,,
1886-12-27,Kut,1,1,8.5,,26,
1886-12-28,Amara,0,1,,,46.5,
1886-12-29,Qurnah,0,1,,,3,
1886-12-29,Basra,1,0,78.5,,,
1886-12-30,Qurnah,1,0,6.5,,,
1886-12-30,Amara,1,1,38.5,,20,
1887-01-01,Kut,1,1,18.5,,23,
1887-01-03,"Ghrarah, Baghdad",1,0,62.5,,,
1887-01-10,Kut,1,1,10,,16.5,
1887-01-10,Amara,1,1,5,,16,
1887-01-11,Qurnah,0,1,,,2,
1887-01-11,Basra,1,0,137,,,
1887-01-13,Kalat Salih,0,1,,,3,
1887-01-13,Amara,1,1,27.5,,16,
1887-01-13,Ali Gharbi,0,1,,,3,
1887-01-14,Kut,1,1,12.5,,13,
1887-01-16,Baghdad,1,0,98,,,
1887-01-24,Kut,1,1,14.33,,34,
1887-01-24,Ali Gharbi,0,1,,,4,
1887-01-24,Amara,0,1,,,20,
1887-01-25,Qurnah,0,1,,,2,
1887-01-25,Basra,1,0,87.5,,,
1887-01-27,Amara,1,1,30.5,,13,
1887-01-29,Kut,1,1,17,,16,
1887-01-31,Baghdad,1,0,85,,,
1887-02-07,Kut,1,1,2,,25,
1887-02-07,Amara,1,1,9,,8,
1887-02-08,Qurnah,0,1,,,5,
1887-02-08,Basra,1,0,41.5,,,
1887-02-10,Amara,1,1,13,,11,
1887-02-11,Kut,1,1,25,,3,
1887-02-13,Baghdad,1,0,82,,,
1887-02-22,Bghailah,0,1,,,1,
1887-02-22,Kut,1,1,25,,22.5,
1887-02-23,Amara,1,1,7,,38,
1887-02-23,Qurnah,0,1,,,4,
1887-02-23,Basra,1,0,96,,,
1887-02-25,Azair,0,1,,,3,
1887-02-25,Kalat Salih,1,0,2,,,
1887-02-25,Amara,1,1,15,,20,
1887-02-27,Kut,1,1,14,,8,
1887-02-27,Bghailah,1,0,2,,,
1887-03-01,Baghdad,1,0,115.5,,,
1887-03-07,Kut,1,1,6,,19,
1887-03-07,Ali Gharbi,0,0,,,,
1887-03-07,Amara,1,1,14.5,,19,
1887-03-08,Qurnah,0,1,,,12,
1887-03-08,Basra,1,0,76.5,,,
1887-03-09,maghil,0,1,,,1,
1887-03-10,Qurnah,0,1,,,3,
1887-03-10,Sereyfey,0,1,,,2,
1887-03-11,Amara,1,1,41,,8,
1887-03-11,Ali Gharbi,0,1,,,2,
1887-03-11,Kut,1,1,19.5,,10,
1887-03-12,Bghailah,1,1,5,,3.5,
1887-03-13,"Ghrarah, Baghdad",1,0,108,,,
1887-03-21,Kut,1,1,13,,20.5,
1887-03-21,Amara,1,1,5,,25,
1887-03-22,Qurnah,1,1,4,,2,
1887-03-22,"Basra, Maghil",1,0,78,,,
1887-03-24,?,1,0,3,,,
1887-03-24,Amara,1,1,48,,8,
1887-03-25,Kut,1,1,33,,3,
1887-04-02,Baghdad,1,0,96,,,"1C: 3.5 Indians, Italian traveler Signor Alfonso; Mr Clarke free"
1887-04-03,Kut,1,1,6,,31,pass-off incl Fahad Pasha and his men
1887-04-04,Amara,0,1,,,13,
1887-04-04,Kalat Salih,1,0,3,,,
1887-04-04,Maghil,0,1,,,1,Mr Clarke
1887-04-07,Basra,1,0,121.5,,,"1C: Rosa daughter of Fred; Blockey (Free) ; Mr Fleming clerk of Grey Mackenzie paying deck; General Haig retired officer of Royal Engineers in India; Mr Clarke; 2C: wife and daughter of Mr Nelson old gunner of Comet free; 51.5 through from Bushire, 9 through from Bombay"
1887-04-07,Maghil,1,0,3,,,"Mr Clarke + wife, son"
1887-04-07,Nahr Omar,0,1,,,1,Mr Dicey of Lynch bros - going to shoot lions
1887-04-07,Qurna,0,1,,,2,pass-off incl customs house me'mur free
1887-04-08,Kalat Salih,0,1,,,1,
1887-04-08,Amara,1,1,47.5,,12.5,pass-on incl Shaykh Yasir son of Shaykh Faisal deck
1887-04-09,Ali Gharbi,0,1,,,7.5,
1887-04-09,Kut,1,1,18,,14,
1887-04-17,Baghdad,1,0,111,,,"1C: Madame Peleuze, another French lady, her secretary Mons le Noir, 2 French attendants all through; Mr Darby; 2C: Mr Stamo - bc no more 1C"
1887-04-17,Ctesiphon,0,1,,,4,carpenters and deckmen - trying to get wood from fallen arch
1887-04-17,Safi,1,0,4,,,the carpenters/deckmen
1887-04-17,Azizieh,0,1,,,9,Talib Efendi new kaymakam + his people
1887-04-17,Kut,0,1,,,20.5,
1887-04-18,Amara,0,1,,,22.5,
1887-04-19,Qurna,0,1,,,3.5,
1887-04-20,Basra,1,0,34.5,,,"1C: Mrs Clarke w son, 3 servants free; Mrs Cuttert, daughter of Abdulla Malcolm coming from India; Henry Asche; 4 Indians through"
1887-04-20,Maghil,0,1,,,3,"Capt and Mrs Butterworth, engineer of ""Comet"""
1887-04-21,Kalat Salih,1,0,1,,,
1887-04-21,Amara,1,1,26,,11,
1887-04-21,[Baghdad],1,0,3,,,
1887-04-22,Ali Gharbi,0,1,,,3,
1887-04-22,Kut,1,1,25,,6,pass-on incl Mr Malcolm Bathprezar Armenian formerly sort of dragoman to Russian consul 2C
5/1/87,Baghdad,1,0,203.5,,,22.5 return Azair; 1C: Col Tweedie + 4 attendants; Julius Asche
1887-05-01,Ctesiphon,0,1,,,2,Hasan Efendi + brother
1887-05-01,Um Sneyem,0,1,,,2,
1887-05-01,Kut,1,1,6,,39.5,
1887-05-02,Ali Gharbi,0,1,,,5,
1887-05-02,Amara,1,1,7,,44,
1887-05-02,Azair,0,1,,,22,
1887-05-03,Basra,1,0,121.5,,,1C: Antone Marine; 6 Afghan women through family of Naib Nur Muhammad Khan; Na'ib Nur Muhammad and 45 followers on deck
1887-05-04,Azair,1,1,6,,2,
1887-05-04,Amara,1,1,20,,4,
1887-05-05,Ali Gharbi,1,1,1,,1,
1887-05-06,Kut,0,1,,,7,
1887-05-13,Baghdad,1,0,135.5,,,"53.5 Jews return to Azair, 2.5 free - family of Yaqub Sufayr Lynch sarraf; 1C: Mr and Mrs Hilpern Baghdad agent of Muir Tweedie"
1887-05-13,Kut,0,1,,,13,
1887-05-14,Amara,1,1,8,,13.5,
1887-05-14,Azair,0,1,,,56.5,
1887-05-16,Basra,1,0,102,,,"1C: Mr Doralijee Rustomji 1st class engineer for ""Comet""; 19 through from Bombay"
1887-05-17,Azair,1,1,34.5,,4,
1887-05-17,Amara,1,1,28,,6,
1887-05-18,Ali Gharbi,0,1,,,1,"Haji Husayn Khwaja - booked on ""Mosul"" from Amara"
1887-05-19,Kut,1,1,25,,3,"pass-on incl 1C: Mr Myers German explorer, his servants on deck"
1887-05-20,Bostan,0,1,,,2,deckmen - for wood
1887-05-20,Ctesiphon near Hudeitha,1,0,2,,,deckmen  
1887-05-27,Baghdad,1,0,120,,,"1C: Mr and Mrs Wolmsley engineer of ""Comet"" wife paid deck; 2C free wife of mudir of customs house of Basra w 3 servants; 17.5 Jews for Azair"
1887-05-27,Kut,1,1,9.5,,28,
1887-05-28,Sheikh Saad,0,1,,,4,
1887-05-28,Ali Gharbi,1,0,1,,,
1887-05-28,Amara,1,1,31,,13,pass-on incl 29 Jews for Azair
1887-05-28,Azair,1,1,9,,48.5,
1887-05-30,Basra,1,0,75.5,,,1C: 4.5 Persian women and women of Burma; insepctor of Post Offices Mr ER Jardine free w 3 servants; Julius Asche; Johnny Gaskin free; 2C 3 people
1887-05-31,Azair,1,0,142.5,,,"111.5 for Baghdad, 25 for Amara, 3 for Kut, 3 new to Baghdad"
1887-05-31,Kalat Salih,1,1,1,,2,
1887-05-31,Amara,1,1,13.5,,31,"pass-on incl 1C Mons Leon Demirjian of the ""six contribution"""
1887-06-01,Ali Gharbi,1,0,2,,,
1887-06-01,Kut,1,1,28.5,,5,
1887-06-10,Baghdad,1,0,59,,,"1C: Mrs Clark and son Robin (pleasure trip), Beaty daughter of Capt Cowley w them"
1887-06-10,Kut,1,1,19,,8.5,pass-on incl Shawkat Bey son of Rif'at Bey and now kaymakam of Kut + 9 companions
1887-06-11,Sheikh Saad,0,1,,,10,
1887-06-11,Ali Gharbi,0,1,,,8,
1887-06-11,Amara,1,1,18,,12,
1887-06-12,Azair,0,1,,,2,
1887-06-12,Qurna,0,1,,,1,
1887-06-13,Basra,1,0,16,,,"1C: Dr A Leahy new Residency Dr; Rev. E King young missionary 10% discount; Mrs Clarke, Beaty Cowley"
1887-06-13,Qurna,1,0,10,,,
1887-06-14,Kalat Salih,0,1,,,3,
1887-06-14,Amara,1,1,7,,8,
1887-06-15,Ali Gharbi,1,0,2,,,
1887-06-15,Kut,1,1,11,,4,
1887-06-24,Baghdad,1,0,31,,,"1C: Dr Bowman + servant free, messing; Julius Asche; Mr King the missionary"
1887-06-25,Kut,1,1,4,,4,pass-off incl Elias Serkis and son
1887-06-25,Amara,1,1,7,,8,
1887-06-29,Basra,1,0,39.5,,,"1C: Haji Ahmed Nema, Ahmed Efendi al Yasin free 2 3 servants and 20 bags rice, Haji Muhammad Bakir + 3 more servants/followers"
1887-06-29,Qurna,1,1,2,,1,
1887-06-30,Amara,1,1,33,,8,
1887-07-01,Ali Gharbi,1,1,3,,2,
1887-07-01,Kut,1,1,22,,17,
1887-07-08,Baghdad,1,0,133.5,,,"1C: Haji Ahmed ibn Nema; Dr and Mrs Sutton English missionaries paying deck; 5 Indians, 3 women, 2 men"
1887-07-08,Bghayla,0,1,,,1,booked for Kut
1887-07-08,Kut,1,1,11,,38,"pass-on incl mutassarif of Nasiriye Tayyar Pasha w tabur agasi in 2C, 7 servants deck; Bahman Tapooni and servant 2C"
1887-07-09,Ali Gharbi,1,1,1,,1,
1887-07-09,Amara,1,1,14,,12.5,
1887-07-10,Qurna,0,1,,,4,
1887-07-12,Basra,1,0,22,,,1C: Henry Asche who works for Muir Tweedie; Dr and Mrs Sutton paying deck
1887-07-12,Qurna,1,0,2,,,
1887-07-13,Amara,1,1,18.5,,3,
1887-07-14,Kut,1,1,51,,10.5,
1887-07-22,Baghdad,1,0,128.5,,,
1887-07-23,Kut,1,1,8,,39.5,
1887-07-23,Ali Gharbi,1,1,1,,1,
1887-07-23,Amara,1,1,10,,16,
1887-07-24,Kalat Salih,0,1,,,1,
1887-07-24,Qurna,0,1,,,2,
1887-07-26,Basra,1,0,47,,,2C: 2 people
1887-07-26,Qurna,1,0,4,,,
1887-07-27,Amara,1,1,29,,8,
1887-07-28,Ali Gharbi,0,1,,,2,
1887-07-28,Kut,1,1,61,,6.5,
1887-08-05,Baghdad,1,0,105,,,2C: one Jew
1887-08-06,Kut,1,1,6,,35,
1887-08-06,Sheikh Saad,0,1,,,3,Mudir Shawkat Bey + 2 servants
1887-08-06,Ali Gharbi,0,1,,,2,
1887-08-07,Amara,1,1,4,,19,
1887-08-08,Basra,1,0,82.5,,,"10 through from Bombay, Bushire"
1887-08-08,Maghil,0,1,,,2,"Mr King clerk of Darby Andrews; capt of ""Bussorah"""
1887-08-09,Amara,1,1,39.5,,6,pass-on incl 1C: mutasarrif Said Pasha the Mosuli free + 2 servants
1887-08-09,Flefleh,0,1,,,1,
1887-08-10,Kut,1,1,53,,6,
1887-08-19,Baghdad,1,0,105,,,"1C: Mr Taylor of Lynch co, Johnny Gaskin also of Lynch, Capt Butterworth of ""Comet,"" all free w 1 servant each"
1887-08-20,Kut,1,1,4,,29.5,
1887-08-20,Ali Gharbi,1,1,1,,2.5,pass-off Ali Reza head of Lynch Kurdish coolies in Baghdad + family all free
1887-08-21,Amara,0,1,,,30,
1887-08-22,Basra,1,0,unspecified,,,
1887-08-23,Kalat Salih,1,0,1,,,
1887-08-23,Amara,1,1,33.5,,7,
1887-08-24,Ali Gharbi,1,1,2,,1,
1887-08-24,Sheikh Saad,1,0,1,,,
1887-08-24,Kut,1,0,48,,,
1887-09-02,Baghdad,1,0,65,,,1C: Mr King clerk of Darby Andrews paying deck; customs official free to Kut; Georgis tallyman of Lynch to Basra for dates free
1887-09-03,Kut,1,1,4,,23.5,
1887-09-03,Amara,1,1,3,,9,
1887-09-07,Basra,1,0,102,,,"10 through deck; 1C: Yaqub Isai, 2 young wives of Mustafa and Abdulrahman Beys sons of Qasim Pasha - daughters of Suleyman al-Zuhayr w 5 deck followers; 2 carpenters of Lynch free"
1887-09-08,Kalat Salih,0,1,,,5,
1887-09-08,Amara,1,1,42,,8.5,
1887-09-09,Ali Gharbi,1,1,4,,6,
1887-09-09,Kut,1,1,47.5,,16.5,
1887-09-16,Baghdad,1,0,81,,,"1C: Jewish woman wife of Yoda Shantob at Basra; 2C: Haji Jaf'ar of Bandar Abbas; 8 free - 4 poor Afghans, new custom house mudir for Kut, Ali Efendi + 2 followers, one man of Mulla Farman"
1887-09-16,Gherara,0,1,,,yes,"9 nuns, members of JMS family, 8 girls and boys"
1887-09-16,Azizieh,0,1,,,3,
1887-09-17,Kut,0,1,,,16.5,pass-off incl mudir of Custom House Ali Efendi + 2 clerks
1887-09-18,Ali Gharbi,0,1,,,2,
1887-09-18,Amara,1,1,9.5,,28,
1887-09-19,Qurna,0,1,,,4,
1887-09-20,Basra,1,0,66,,,1C: Mr Taylor; 20 through from Bushire
1887-09-20,Maghil,0,1,,,2,"Mr Dicey, Rufail"
1887-09-21,boat above Abdullah ibn Ali,1,0,2,,,
1887-09-21,Kalat Salih,0,1,,,2,
1887-09-21,Amara,1,1,30.5,,15,pass-on incl free Seba'a son of coolie Wadury of Lynch
1887-09-22,Sheikh Saad,1,0,3,,,
1887-09-22,Kut,1,1,31,,8,
1887-09-23,Gherara,1,0,1,,,Capt Butterworth
1887-09-30,Baghdad,1,0,yes,,,
1887-09-30,Azizieh,0,1,,,1,
1887-10-01,Kut,0,1,,,24.5,
1887-10-01,Sheikh Saad,1,1,1,,1,
1887-10-01,Ali Gharbi,0,1,,,4,
1887-10-02,Amara,1,1,6,,21,
1887-10-02,Qurna,0,1,,,2,
1887-10-04,Basra,1,0,135,,,mostly all Persian pilgrims; 33 through from Bushire and Bombay
1887-10-05,Qurna,1,0,7,,,pass-on family of kaymakam of Qurna Amar Efendi
1887-10-05,Amara,1,1,36.5,,6,
1887-10-06,Ali Gharbi,0,1,,,2,
1887-10-06,Sheikh Saad,0,1,,,1,
1887-10-06,Kut,1,1,36,,9,
1887-10-07,[Khalifah],1,0,1,,,Capt Butterworth
1887-10-14,Baghdad,1,0,232.5,,,1C: wife of Haji Muhammad Reza/Reda; 2C: 2.5 Indians
1887-10-15,Kut,0,1,,,51,
1887-10-16,Ali Gharbi,0,1,,,1,
1887-10-16,Amara,1,1,6,,49,
1887-10-17,Kalat Salih,0,1,,,1,
1887-10-17,Qurna,0,1,,,8.5,
1887-10-18,Basra,1,0,106,,,"1C: Mr Cardelli Greek merchant; Alfred Holland free; Mr Somerset former chief mate; 27.5 through; free deck 2 relatives of ""our Mosulis,"" 1 Sayis (?) of Mr Dicey"
1887-10-19,Kalat Salih,0,1,,,3,
1887-10-19,Amara,1,1,27,,21,
1887-10-20,Kut,1,1,34.5,,11,
1887-10-28,Baghdad,1,0,132,,,"1C: 2.5 Indian women, 1 Turkish Engineer; 2C: 2 Jews; 3 also free"
1887-10-28,Azizieh,0,1,,,1,
1887-10-29,Kut,1,1,2,,21,
1887-10-30,Amara,1,1,5,,22,
1887-10-30,Qurna,0,1,,,6,
1887-11-01,Basra,1,0,74,,,1C: Haji Assadullah Khan Persian from Karbala; 2C: one Jew; 29 through from Bushire; Johnny Gaskin free for Lynch
1887-11-02,Azair,1,0,3,,,
1887-11-02,Kalat Salih,0,1,,,3,
1887-11-02,Amara,1,1,30.5,,13,
1887-11-03,Ali Gharbi,0,1,,,12,pass-off all from Amara
